nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.2,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.2,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.2,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,124.95,219.9,55.47,218.33,104.18,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.1,248.59,79.34,242.63,89.94,294.95,74.58,291.95
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.6,70.76,197.75,125.17,220.1,55.47,218.33,104.19,228.18,76.38,228.02,100.03,238.73,75.83,236.24,113.11,248.6,79.34,242.63,89.93,295.0,74.57,291.96
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.2,199.59,70.76,197.75,124.93,219.9,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.73,75.83,236.24,113.11,248.6,79.34,242.62,90.61,294.6,74.57,291.97
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.21,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.49,112.39,199.77,71.11,197.77,124.93,219.89,55.66,218.3,104.19,228.18,76.38,228.02,99.45,237.93,76.09,236.39,113.27,248.42,78.36,243.29,90.79,295.16,74.57,291.98
30.61,184.37,33.97,180.95,26.75,180.89,38.82,181.42,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.58,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.58,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.58,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.83,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.58,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.84,236.25,113.11,248.61,79.34,242.62,90.58,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.84,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.57,294.66,74.57,291.98
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.58,294.65,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.89,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.85,245.97,42.54,289.3,10.48,288.01
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.0,185.6,82.13,183.1,112.21,199.59,70.76,197.75,124.93,219.89,55.47,218.33,104.19,228.18,76.38,228.02,100.04,238.74,75.83,236.25,113.11,248.61,79.34,242.62,90.59,294.64,74.57,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.49,112.39,199.77,71.1,197.77,124.93,219.89,55.66,218.3,104.19,228.19,76.38,228.02,99.45,237.93,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.14,74.56,291.97
30.63,184.37,34.11,180.99,26.75,180.88,38.91,181.47,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.56,19.84,245.97,42.54,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.07,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.45,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.84,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.18,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
91.84,187.17,96.39,184.35,88.21,183.68,103.01,185.6,82.06,183.48,112.39,199.76,71.09,197.77,124.92,219.89,55.67,218.3,104.19,228.19,76.38,228.02,99.46,237.92,76.09,236.39,113.27,248.42,78.35,243.29,90.83,295.13,74.56,291.96
30.61,184.37,33.97,180.95,26.75,180.88,38.82,181.41,19.02,180.52,41.84,196.35,9.25,191.85,42.57,221.57,2.6,224.22,35.84,231.57,24.12,232.38,33.59,231.43,11.33,231.18,47.22,245.55,19.84,245.97,42.53,289.3,10.48,288.0
